20,0,100,50,50,50,100,50,50,0,50,50,50,100,true
21,0,100,100,50,50,50,100,100,50,0,50,50,50,true
22,50,50,100,50,50,0,100,50,50,50,100,0,50,true
23,100,50,0,50,50,50,0,0,50,50,50,0,100,true
24,50,50,50,100,50,50,50,100,50,0,50,0,50,true
