15,50,0,100,100,100,100,100,50,50,100,100,100,100,true
16,50,0,50,50,50,50,0,50,50,0,0,0,100,true
17,0,0,50,50,50,50,0,0,0,50,50,50,100,true
18,50,0,50,50,50,50,0,0,50,50,50,0,50,true
19,50,0,50,50,50,50,50,50,0,0,50,0,100,true
