25,50,0,50,50,100,100,0,0,0,100,50,50,50,true
26,50,0,100,50,50,50,0,0,0,50,100,0,50,true
27,100,0,50,50,0,50,0,0,50,0,50,0,100,true
28,100,50,100,50,0,100,0,50,0,0,100,50,50,true
29,50,50,100,50,0,50,0,0,0,50,50,50,0,true
