25,50,100,100,50,0,50,50,50,100,100,50,50,0,true
26,100,50,50,50,100,100,50,0,0,50,50,100,50,true
27,100,100,100,50,100,100,0,50,50,50,50,50,100,true
28,100,100,50,0,50,50,50,0,50,50,0,50,100,true
29,100,50,100,100,50,50,0,0,0,0,100,100,50,true
