20,0,50,0,50,0,50,100,50,50,50,50,0,0,true
21,0,50,50,50,50,50,50,50,0,50,50,0,50,true
22,0,100,100,50,100,50,50,50,0,50,0,0,0,true
23,100,50,50,50,50,50,0,50,0,50,0,0,50,true
24,50,50,50,50,50,100,50,50,50,100,100,50,50,true
