20,0,50,50,50,50,50,0,0,50,50,0,0,100,true
21,0,50,100,0,50,50,50,50,0,0,50,0,50,true
22,50,100,100,0,100,50,100,100,50,50,50,50,50,true
23,50,50,100,0,50,100,0,0,0,50,50,50,50,true
24,100,0,100,50,100,100,0,0,50,100,0,50,50,true
