15,0,50,50,50,50,50,50,50,50,50,50,50,0,true
16,100,50,50,50,50,50,50,50,50,50,50,50,50,true
17,0,50,50,50,50,50,50,50,50,50,50,50,100,true
18,50,0,0,0,50,50,50,50,0,50,0,0,50,true
19,100,50,50,50,50,50,50,50,50,50,50,50,100,true
